price_total,address,area_sqft,latitude,longitude,bhk,bathrooms,balcony,status,transaction,furnishing,property_type,price_per_sqft,city,source
4500000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",955,28.6390982,77.412377,2,2,2,Ready to Move,Resale,Unfurnished,Flat,4712.041885,Ghaziabad,original
9000000,"Vasundhara, Ghaziabad, Delhi NCR",1650,28.66252563,77.38129959,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,5454.545455,Ghaziabad,original
9750000,"D-29., South City 2, Gurgaon, Delhi NCR",1300,28.4178669,77.0512457,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,7500,Gurgaon,original
3100000,"Noida Extension, Greater Noida, Delhi NCR",890,28.604884,77.425914,2,2,2,Ready to Move,Resale,Unfurnished,Flat,3483.146067,Greater Noida,original
9400000,"Sector 70A, Gurgaon, Delhi NCR",1420,28.38413239,77.02279663,2,2,2,Ready to Move,Resale,Unfurnished,Individual House,6619.71831,Gurgaon,original
9500000,"B532 Panchvati, Vikas Puri, Vikaspuri, New Delhi - West, Delhi NCR",1200,28.642862,77.06802614,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,7916.666667,New Delhi,original
3250000,"Sector 77, Faridabad, Delhi NCR",1005,28.368101,77.3721674,2,2,2,Ready to Move,Resale,Furnished,Individual House,3233.830846,Faridabad,original
4000000,"Greater Noida West, Greater Noida, Delhi NCR",1140,28.606945,77.45557857,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,3508.77193,Greater Noida,original
4500000,"Yamuna Expressway, Greater Noida, Delhi NCR",1155,28.432194,77.508042,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,3896.103896,Greater Noida,original
3200000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1005,28.7052842,77.423798,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3184.079602,Ghaziabad,original
2800000,"Sare Homes, NH-24, Ghaziabad, Pin-201010, NH 24, Ghaziabad, Delhi NCR",853,28.63633957,77.47928727,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,3282.532239,Ghaziabad,original
4400000,"Sector 16, Greater Noida, Delhi NCR",1325,28.577868,77.48322,2,2,2,Ready to Move,Resale,Unfurnished,Flat,3320.754717,Greater Noida,original
5600000,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1350,28.509118,77.413416,3,2,2,Ready to Move,Resale,Unfurnished,Flat,4148.148148,Noida,original
11000000,"Saraswati kunj plot.no 25, Patparganj, New Delhi - East, Delhi NCR",1069,28.63101196,77.30213165,3,2,2,Ready to Move,New Property,Furnished,Flat,10289.99065,New Delhi,original
6500000,"Crossings Republik, Ghaziabad, Delhi NCR",1810,28.631927,77.437442,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,3591.160221,Ghaziabad,original
13000000,"Sector 82, Gurgaon, Delhi NCR",2535,28.3929103,76.9589066,4,4,2,Ready to Move,Resale,Semi-Furnished,Flat,5128.205128,Gurgaon,original
3300000,"B-305A Ajnara Grace, Raj Nagar Extension, Ghaziabad, Delhi NCR",950,28.70387076,77.41663626,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,3473.684211,Ghaziabad,original
8100000,"Sector 83, Gurgaon, Delhi NCR",1420,28.399598,76.97150985,2,2,1,Ready to Move,New Property,Semi-Furnished,Flat,5704.225352,Gurgaon,original
5200000,"Binsar Apartment, Abhay Khand-4, Indirapuram, Ghaziabad-201010, Indirapuram, Ghaziabad, Delhi NCR",1000,28.63804004,77.34905084,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,5200,Ghaziabad,original
6900000,"Sector 1, Gurgaon, Delhi NCR",1484,28.5180395,77.0407368,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4649.595687,Gurgaon,original
3500000,"Techzone 4, Greater Noida, Delhi NCR",995,28.5859957,77.4338341,2,2,3,Ready to Move,Resale,Unfurnished,Flat,3517.58794,Greater Noida,original
9000000,"4/27 Shri Ram Nagar shahdara, Rohtash Nagar, New Delhi - East, Delhi NCR",1600,28.67921638,77.28569794,3,3,2,Ready to Move,Resale,Unfurnished,Flat,5625,New Delhi,original
13900000,"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",2145,28.383489,77.020563,3,4,3,Ready to Move,Resale,Semi-Furnished,Individual House,6480.18648,Gurgaon,original
7000000,"Sector 78, Noida, Delhi NCR",985,28.5606725,77.386597,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,7106.598985,Noida,original
12500000,"Red Mig, Rajouri Garden, New Delhi - West, Delhi NCR",1300,28.6433481,77.1205585,2,2,2,Ready to Move,Resale,Unfurnished,Flat,9615.384615,New Delhi,original
3400000,"Paryavaran Complex, New Delhi - South, Delhi NCR",900,28.51620483,77.20290375,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3777.777778,New Delhi,original
4500000,"Kaushambi, Ghaziabad, Delhi NCR",720,28.64205551,77.32350159,2,2,3,Ready to Move,Resale,Semi-Furnished,Individual House,6250,Ghaziabad,original
6200000,"J-86/8/7, Dilshad Colony, Delhi-110095, Dilshad Colony, New Delhi - East, Delhi NCR",1000,28.6838196,77.3291436,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,6200,New Delhi,original
3200000,"Puran Nagar, New Delhi - Dwarka, Delhi NCR",650,28.587071,77.0819556,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4923.076923,New Delhi,original
6500000,"SF1, PLOT NO 5, Nyay Khand 1, Ghaziabad, Delhi NCR",1200,28.63502502,77.35316467,3,2,1,Ready to Move,Resale,Semi-Furnished,Flat,5416.666667,Ghaziabad,original
9000000,"Mohan Nagar, Ghaziabad, Delhi NCR",1775,28.685334,77.37489817,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,5070.422535,Ghaziabad,original
7000000,"street Number 3, Srinagar Garden, New Delhi - West, Delhi NCR",1000,28.68227196,77.13804626,2,2,2,Ready to Move,Resale,Unfurnished,Flat,7000,New Delhi,original
3600000,"house no 708, 11 tower, 7th floor, Govindpuram, Ghaziabad, Delhi NCR",1100,28.678905,77.48529753,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,3272.727273,Ghaziabad,original
5200000,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1530,28.598803,77.44172,3,3,3,Ready to Move,Resale,Unfurnished,Flat,3398.69281,Noida,original
4000000,"Shiv Vihar Shipra Suncity Indirapuram, Indirapuram, Ghaziabad, Delhi NCR",950,28.63855052,77.37532139,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,4210.526316,Ghaziabad,original
3700000,"Greater Noida W Rd, Sector 16C, Uttar Pradesh, Sector 16, Greater Noida, Delhi NCR",890,28.617775,77.422147,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,4157.303371,Greater Noida,original
2290000,"Mohan Garden, New Delhi - West, Delhi NCR",522,28.6330645,77.0331715,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4386.97318,New Delhi,original
4200000,"Sector 1 Vasundhara, Ghaziabad, Delhi NCR",1000,28.664996,77.3898739,2,2,1,Ready to Move,Resale,Furnished,Individual House,4200,Ghaziabad,original
3200000,"Mahavir enclave part 1, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",540,28.63478088,77.04906464,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,5925.925926,New Delhi,original
11500000,"Gurgaon, Pratap Nagar, Gurgaon, Delhi NCR",1212,28.46408463,77.02121735,4,3,1,Ready to Move,Resale,Semi-Furnished,Flat,9488.448845,Gurgaon,original
5000000,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1300,28.46267033,77.55830252,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,3846.153846,Greater Noida,original
4000000,"Yamuna Expressway, Greater Noida, Uttar Pradesh, Yamuna Expressway, Greater Noida, Delhi NCR",1030,28.310997,77.562296,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3883.495146,Greater Noida,original
4500000,"Astha Apartment, Sahibabad, Ghaziabad, Delhi NCR",960,28.67761388,77.35245298,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,4687.5,Ghaziabad,original
5800000,"supertech rameshwar orchid, Kaushambi, Ghaziabad, Delhi NCR",1200,28.64205551,77.32350159,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,4833.333333,Ghaziabad,original
37500000,"C-75 street-4, Mahendru enclave, 1st floor, Mahendru Enclave, New Delhi - North, Delhi NCR",4000,28.70417404,77.18385315,4,3,1,Ready to Move,New Property,Furnished,Individual House,9375,New Delhi,original
6500000,"Surajpur, Greater Noida, Delhi NCR",1850,28.51032769,77.52171067,3,2,4,Ready to Move,Resale,Semi-Furnished,Individual House,3513.513514,Greater Noida,original
14000000,"Vaishali, Ghaziabad, Delhi NCR",2175,28.6441755,77.336519,3,3,2,Ready to Move,Resale,Furnished,Individual House,6436.781609,Ghaziabad,original
4000000,"Noida Extension, Greater Noida, Delhi NCR",930,28.60488319,77.42591095,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4301.075269,Greater Noida,original
7590000,"Sector 70, Gurgaon, Delhi NCR",1137,28.39568075,77.02979199,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,6675.461741,Gurgaon,original
10500000,"Vasundhara, Ghaziabad, Delhi NCR",1825,28.659557,77.3747659,3,3,2,Ready to Move,Resale,Furnished,Flat,5753.424658,Ghaziabad,original
5500000,"Sector 12A Block A, Gurgaon, Delhi NCR",1117,28.4700155,77.031713,3,2,1,Ready to Move,Resale,Unfurnished,Individual House,4923.903312,Gurgaon,original
7000000,"804., Dhorka, Gurgaon, Delhi NCR",1565,28.414843,76.919821,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,4472.84345,Gurgaon,original
4400000,"482/5 Patel Nagar, Patel Nagar, Gurgaon, Delhi NCR",650,28.4603545,77.0395295,2,2,1,Ready to Move,Resale,Furnished,Individual House,6769.230769,Gurgaon,original
13700000,"Sector 63, Gurgaon, Delhi NCR",1642,28.3968932,77.0868373,3,3,2,Ready to Move,Resale,Unfurnished,Individual House,8343.483557,Gurgaon,original
3500000,"Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1035,28.610978,77.46289,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,3381.642512,Greater Noida,original
4500000,"2377/177 Old Bus Stand Road, Trinagar., Tri Nagar, New Delhi - West, Delhi NCR",677,28.68445587,77.15396118,2,2,1,Ready to Move,New Property,Furnished,Flat,6646.971935,New Delhi,original
4500000,"Tower-A6, House No-1101., Noida Extension, Noida, Delhi NCR",1050,28.61297185,77.45642403,2,2,3,Ready to Move,Resale,Semi-Furnished,Individual House,4285.714286,Noida,original
12000000,"Vaishali, Ghaziabad, Delhi NCR",1700,28.6441755,77.336519,3,3,3,Ready to Move,Resale,Furnished,Flat,7058.823529,Ghaziabad,original
3600000,"C-36B, Street No. 17, Hindon Vihar, Sector 49, Noida, Hindon Vihar, Noida, Delhi NCR",1050,28.55802345,77.37627411,3,2,1,Ready to Move,Resale,Unfurnished,Individual House,3428.571429,Noida,original
5100000,"Ajnara Homes 121 sector 121 Noida, Sector 121, Noida, Delhi NCR",945,28.59955597,77.40115356,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,5396.825397,Noida,original
13500000,"Sector 31, Faridabad, Delhi NCR",2250,28.4458151,77.3130226,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,6000,Faridabad,original
2500000,"Sector 95, Gurgaon, Delhi NCR",645,28.4150217,76.9103909,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,3875.968992,Gurgaon,original
5500000,"95, Pataudi Rd, Wazirpur, Shakti Park Colony, Sector 95, Gurugram, Haryana, Sector 95, Gurgaon, Delhi NCR",1176,28.419763,76.910919,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,4676.870748,Gurgaon,original
5800000,"Sector 37D, Gurgaon, Delhi NCR",1079,28.447972,76.970278,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,5375.347544,Gurgaon,original
5490000,"Sector 110, Noida, Delhi NCR",1130,28.53208958,77.3784309,2,3,3,Ready to Move,Resale,Semi-Furnished,Flat,4858.40708,Noida,original
6000000,"Sector 77, Noida, Delhi NCR",1130,28.56902615,77.39297,2,2,3,Ready to Move,Resale,Semi-Furnished,Individual House,5309.734513,Noida,original
4500000,"Phi 4, Greater Noida, Delhi NCR",1230,28.4390531,77.5239003,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3658.536585,Greater Noida,original
6200000,"B-15/F-4, Muskan Apartment, Block -B, Dilshad Colony, Delhi 110095, Dilshad Colony, New Delhi - East, Delhi NCR",1000,28.6838196,77.3291436,3,2,1,Ready to Move,Resale,Furnished,Flat,6200,New Delhi,original
3000000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",885,28.72243837,77.44603523,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,3389.830508,Ghaziabad,original
7800000,"Sector 79, Gurgaon, Delhi NCR",1295,28.35911846,76.975628,2,2,4,Ready to Move,New Property,Semi-Furnished,Flat,6023.166023,Gurgaon,original
5300000,"Gagan Enclave, Ghaziabad, Delhi NCR",1275,28.64398766,77.44689178,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,4156.862745,Ghaziabad,original
3000000,"NH 24, Ghaziabad, Delhi NCR",965,28.638572,77.4308515,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3108.80829,Ghaziabad,original
9000000,"Vivekanand Nagar, Ghaziabad, Delhi NCR",1000,28.6528079,77.4509164,5,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,9000,Ghaziabad,original
6000000,"Uttam Nagar East, New Delhi - West, Delhi NCR",900,28.61949921,77.063797,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,6666.666667,New Delhi,original
11000000,"House No 377 Block F Sushant Lok 2 Gurugram, Sushant Lok 2, Gurgaon, Delhi NCR",1500,28.34579849,77.32652283,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,7333.333333,Gurgaon,original
5500000,"Sector 168, Noida, Delhi NCR",1050,28.49728592,77.40909126,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,5238.095238,Noida,original
3500000,"Dashrathpuri, New Delhi - West, Delhi NCR",800,28.6041075,77.0869,2,2,2,Ready to Move,Resale,Unfurnished,Flat,4375,New Delhi,original
5200000,"C-511, b ff., Chattarpur Extension, New Delhi - South, Delhi NCR",1100,28.49180832,77.17786153,3,2,1,Ready to Move,Resale,Semi-Furnished,Flat,4727.272727,New Delhi,original
8000000,"Sector 68, Gurgaon, Delhi NCR, Sector 68, Gurgaon, Delhi NCR",1180,28.387939,77.049363,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,6779.661017,Gurgaon,original
9000000,"Sector 62, Noida, Delhi NCR",1850,28.6212655,77.364423,3,3,3,Ready to Move,Resale,Semi-Furnished,Individual House,4864.864865,Noida,original
2500000,"Sector 86, Faridabad, Delhi NCR",610,28.4008,77.34612,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,4098.360656,Faridabad,original
7100000,"flat 905 tower supertech araville sec 79, Sector 79, Gurgaon, Delhi NCR",1295,28.35911846,76.975628,2,2,4,Ready to Move,Resale,Semi-Furnished,Flat,5482.625483,Gurgaon,original
4000000,"Uttam Nagar West, New Delhi - West, Delhi NCR",855,28.621767,77.055846,3,2,2,Ready to Move,Resale,Unfurnished,Flat,4678.362573,New Delhi,original
3200000,"Pataudi Rd, Sector 95, Gurugram, Haryana 122505, Sector 95, Gurgaon, Delhi NCR",663,28.416797,76.90282,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,4826.546003,Gurgaon,original
8500000,"Sector 84, Gurgaon, Delhi NCR",1745,28.4089464,76.963074,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,4871.060172,Gurgaon,original
4000000,"Noida Extension, Noida, Delhi NCR",955,28.593029,77.45727254,2,2,3,Ready to Move,Resale,Semi-Furnished,Individual House,4188.481675,Noida,original
6000000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1100,28.6390982,77.412377,2,2,3,Ready to Move,Resale,Unfurnished,Individual House,5454.545455,Ghaziabad,original
2500000,"H. N ff2 plot no. 3 rama krishna vihar NEAR rajendra nagar metro stationSahibabad Ghaziabad, Sahibabad, Ghaziabad, Delhi NCR",630,28.59456444,77.33401489,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,3968.253968,Ghaziabad,original
6000000,"Sector 92, Gurgaon, Delhi NCR",1345,28.4096109,76.9141943,2,2,2,Ready to Move,Resale,Unfurnished,Flat,4460.966543,Gurgaon,original
3600000,"Omicron-3, Omicron 3, Greater Noida, Delhi NCR",1005,28.474501,77.553187,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,3582.089552,Greater Noida,original
6000000,"Near Galeria Market, Crossings Republik, Ghaziabad, Delhi NCR",1700,28.6297895,77.4338883,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3529.411765,Ghaziabad,original
6300000,"Hayatpur, gurgaon, Hayatpur, Gurgaon, Delhi NCR",1500,28.41606331,76.936203,5,10,2,Ready to Move,Resale,Unfurnished,Flat,4200,Gurgaon,original
5000000,"Hari Nagar, New Delhi - West, Delhi NCR",650,28.624575,77.10898,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,7692.307692,New Delhi,original
16000000,"Sector 49, Gurgaon, Delhi NCR",2082,28.4111861,77.0497084,3,4,2,Ready to Move,Resale,Semi-Furnished,Flat,7684.918348,Gurgaon,original
6200000,"Indirapuram, Ghaziabad, Delhi NCR",1250,28.64472524,77.37885674,2,2,1,Ready to Move,Resale,Semi-Furnished,Individual House,4960,Ghaziabad,original
4500000,"NH 58, Ghaziabad, Delhi NCR",1360,28.70232,77.4483873,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3308.823529,Ghaziabad,original
14300000,"Indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",2615,28.656289,77.37688423,4,4,3,Ready to Move,New Property,Semi-Furnished,Flat,5468.451243,Ghaziabad,original
5000000,"Sector 16, Greater Noida, Delhi NCR",1285,28.606945,77.45557857,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,3891.050584,Greater Noida,original
4460000,"Sec 137 Noida, Sector 137, Noida, Delhi NCR",1070,28.505584,77.410762,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4168.224299,Noida,original
7000000,"Karera, Ghaziabad, Delhi NCR",900,28.68907547,77.38101196,4,3,1,Ready to Move,Resale,Unfurnished,Flat,7777.777778,Ghaziabad,original
6800000,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",1480,28.5575028,77.38646497,3,2,4,Ready to Move,Resale,Semi-Furnished,Flat,4594.594595,Noida,original
7500000,"Sector 84, Gurgaon, Kherki Daula, Gurgaon, Delhi NCR",1825,28.403432,76.965023,3,3,4,Ready to Move,Resale,Semi-Furnished,Flat,4109.589041,Gurgaon,original
4000000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1102,28.699069,77.43082211,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3629.764065,Ghaziabad,original
4300000,"House No 202, Plot no 76 A Opposite Hanuman Mandir, Ashok Vihar Phase 2, Gurgaon, Delhi NCR",668,28.4838094,77.027832,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,6437.125749,Gurgaon,original
6000000,"Yamuna Expressway, Greater Noida, Delhi NCR",1370,28.3452278,77.5161987,2,2,1,Ready to Move,New Property,Semi-Furnished,Flat,4379.562044,Greater Noida,original
9510000,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1500,28.6470245,77.3402594,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,6340,Ghaziabad,original
4100000,"Sector 84, Faridabad, Delhi NCR",1100,28.4044795,77.3709325,2,2,2,Ready to Move,Resale,Unfurnished,Flat,3727.272727,Faridabad,original
8000000,"D Block, Palam Kunj, Palam Extension, Sector 7 Dwarka, New Delhi - Dwarka, Delhi NCR",1100,28.58768272,77.07279968,3,2,1,Ready to Move,Resale,Unfurnished,Flat,7272.727273,New Delhi,original
7100000,"Sector 83, Gurgaon, Delhi NCR",1340,28.399362,76.962554,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,5298.507463,Gurgaon,original
3600000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",980,28.70387076,77.41663626,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3673.469388,Ghaziabad,original
4600000,"Sector-12 Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",1340,28.605958,77.444512,3,2,2,Ready to Move,Resale,Furnished,Flat,3432.835821,Greater Noida,original
4600000,"Greater Noida West, Greater Noida, Delhi NCR",1080,28.605958,77.444512,2,2,2,Ready to Move,Resale,Unfurnished,Flat,4259.259259,Greater Noida,original
3500000,"A-5 Shri Balaji Apartment Gali No 2 Rajiv Colony Gurgaon, Rajiv Colony, Gurgaon, Delhi NCR",800,28.4454345,77.020747,2,3,2,Ready to Move,Resale,Unfurnished,Individual House,4375,Gurgaon,original
12000000,"15 D Suncity DDA flats, Sector 15 Rohini, New Delhi - Rohini, Delhi NCR",1100,28.7321691,77.1302979,2,2,1,Ready to Move,Resale,Unfurnished,Flat,10909.09091,New Delhi,original
4800000,"noida, Noida, Delhi NCR",1095,28.57837296,77.38729858,2,2,3,Ready to Move,Resale,Unfurnished,Individual House,4383.561644,Noida,original
8000000,"Sector 69, Gurgaon, Delhi NCR",1326,28.397731,77.036526,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,6033.182504,Gurgaon,original
2700000,"Rajinder Nagar Sector 2 on Service Line, Rajendra Nagar, Ghaziabad, Delhi NCR",700,28.69000073,77.35185668,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,3857.142857,Ghaziabad,original
2000000,"Sector 3 Dwarka, New Delhi - Dwarka, Delhi NCR",540,28.6088379,77.0446381,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3703.703704,New Delhi,original
2500000,"Maidan Garhi, New Delhi - South, Delhi NCR",565,28.4985251,77.1852482,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4424.778761,New Delhi,original
10000000,"Sector 77, Gurgaon, Haryana, Sector 77, Gurgaon, Delhi NCR",1822,28.38401706,76.97970505,3,3,3,Ready to Move,Resale,Semi-Furnished,Individual House,5488.474204,Gurgaon,original
3500000,"Model Town, Ghaziabad, Delhi NCR",800,28.6522864,77.436046,2,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,4375,Ghaziabad,original
7500000,"Pandav Nagar, New Delhi - East, Delhi NCR",1125,28.610933,77.2739145,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,6666.666667,New Delhi,original
